headline,label
"Nigel Farage has been reported to UK police after apparently visiting a pub less than a fortnight after a trip to a Donald Trump rally in the United States. Anyone returning from overseas is required supposed to self-isolate for 14 days under current quarantine laws, with few exceptions.",1
"Israel keeps blowing up military targets in Iran, hoping to force a confrontation before Trump could be voted out in November, sources say",0
"Russia used Trump's naive intelligence sharing to try to assassinate Chechen dissidents in Europe, sources say",1
Trump Claims Canada Wants Border Reopened. Canadians Disagree.,-1
"Biden Administration Restores Aid To Palestinians, Reversing Trump Policy",1
"Donald Trump was unaware the UK was a nuclear power, according to a book by his former national security adviser John Bolton",0
One of the first successful Russian-backed misinformation efforts of the 2020 election tricked Donald Trump Jr. and Ted Cruz into helping spread false claims about Portland protesters,1
"Trump offered Kim Jong Un a ride home on Air Force One after their second summit, new series reveals",0
Luxembourg calls Trump a 'criminal' and 'political pyromaniac who should be sent to criminal court',-1
White House condemns China for delaying Hong Kong elections despite Trump suggesting same for US,-1
"Trump ‘spoke more with North Korea than with the Europeans,’ says EU Council chief",0
Scotland First Minister Nicola Sturgeon says it is 'hard to not conclude' Trump is a racist,-1
"Canada does not support Russia's return to G7, which was proposed by U.S. President Trump over the weekend, because Moscow continues to flout international law, PM Trudeau said on Monday.",-1
Melania Trump sculpture in Slovenia set on fire on the Fourth of July,-1
"Coronavirus: Singapore PM calls for end to US-China blame game, wants to see leadership from Trump administration",-1
Trump has officially begun to withdraw the US from the World Health Organization as pandemic spikes,0
"Trump had public meltdown over missed phone call from Putin, former No 10 aide says",-1
US officials warned the White House that Russian intelligence was using Rudy Giuliani to funnel disinformation to Trump,1
Trump secretly eased sanctions against Israeli billionaire on way out - Mining magnate Dan Gertler was sanctioned in 2017 for corrupt deals with the Democratic Republic of Congo. Rights groups are calling on the Biden administration to reinstate full sanctions.,1
"World leaders welcome Joe Biden with praise, pleas, and parting shots at Trump",1
'Not for sale': anger in Germany at report Trump seeking exclusive coronavirus vaccine deal | World news,1
"U.S. Could Be Thrown Out of Olympics Over Trump Funding Threats, World Anti-Doping Agency Warns",-1
The Trump administration will issue economic sanctions against international officials who are investigating possible war crimes by American troops in Afghanistan and bar them from entering the United States. President Trump ordered the restrictions as a warning to the International Criminal Court,-1
"Boris Johnson and Theresa May ignored claims the Kremlin had a “likely hold” over Donald Trump and may have covertly funded Brexit, the former spy Christopher Steele alleges in secret evidence given to MPs who drew up the Russia report.",-1
"Iraqis were outraged, heartbroken but not surprised to hear US President Donald Trump had pardoned for four Blackwater contractors convicted of killing Iraqi civilians in Baghdad in 2007",-1
Trump silent as world leaders call for answers from Putin on Navalny poisoning,-1
"UN hits Trump over Blackwater pardons, says move 'contributes to impunity' - The U.N claimed the move would embolden others to commit crimes.",1
Britain's Boris Johnson refers to Trump as America's 'previous president',0
The UK rejects Trump's offer to help with Boris Johnson's coronavirus treatment,0
"Trump Presidency May Have ‘Permanently Damaged’ Democracy, Says EU Chief",0
Calls grow to ban 'dangerous criminal' Donald Trump from visiting Scotland,-1
"Most Canadians hope for Trump defeat after insults, attacks",-1
Bombshell Report Says Trump Ordered CIA to Share Counterterrorism Intel with Russia ‘Despite No Discernible Reward’,0
COVID-19: Brazilian trial for drug touted by Trump halted after 11 patients die on high dose,-1
Brexit will cost the UK up to 30 times more than it will gain back from striking a Trump trade deal,1
Boris Johnson urged to end 'silence' and condemn Trump's response to US protests,-1
"Trump, in a new video, says he will ‘make China pay’ for coronavirus pandemic",0
‘If You F*CK Around With Us’: Trump Launches Intense Threat to Iran on Rush Limbaugh’s Show,-1
Senate Intel report confirms Russia aimed to help Trump in 2016,1
Demonstrators burn Trump effigies in Mexico during border wall protest,-1
Trump to halt WHO funding amid review,0
"Trump downplays impact of hack, questions whether Russia involved",0
"The Philippines Will Be ‘in Deep Shit’ if it Follows Trump and Bolsonaro in Reopening, Duterte Says",0
Global press urges President Trump to curb police violence against journalists covering US protests - members of the World Association of News Publishers demanded thorough investigations into more than 400 attacks on media professionals,-1
Previously Unreleased Defense Dept. Email Confirms Trump Made ‘Final Decision’ on Withholding Ukraine Aid,0
Trump less trusted across advanced economies than China's President Xi,1
"Russia began cultivating Trump as asset 40 years ago, ex-KGB spy says - Business Insider",1
"PM Trudeau, other leaders condemn white supremacy in wake of Trump's refusal to do so",-1
Trump official claims China ‘deliberately’ sent coronavirus to US as cases soar across country,0
"German officials were so alarmed by Trump's conversations with Angela Merkel that they took extra steps to make sure they stayed secret, according to a CNN report",-1
Coronavirus: Trump declares national emergency in US over COVID-19,-1
"As Donald Trump exits, QAnon takes hold in Germany",0
"'This is over the top': Lindsey Graham and Mick Mulvaney 'begged' Trump not to kill Iran's top general, but 4 days later he did it anyway, according to Woodward's new book",1
"Trump says he spoke to a Taliban leader, had ‘good talk’ — Trump confirmed he spoke on phone to a Taliban leader, making him first U.S. president believed to have ever spoken directly with group responsible for deaths of thousands of U.S. troops. The Taliban harbored al-Qaida before 9/11 attacks.",0
Trump reportedly 'furious' that Germany's Angela Merkel turned down his G7 Summit invitation over coronavirus concerns,0
NATO officials say they were briefed on Russian bounties on US soldiers in Afghanistan — even though Trump claims he wasn't,0
"Study Warns Radicalized Right-Wingers Uniting Online—Many Inspired by Trump—Threaten Australian Democracy | The researchers urge Australian leaders to safeguard the nation's political system ""from these very insidious and ongoing threats.""",1
"Trump wants to jail WikiLeaks founder Julian Assange to keep him quiet, extradition hearing told",0
"Boris Johnson's new Brexit trade adviser is former Australian prime minister Tony Abbott, who has been labeled an 'offensive, climate change-denying, Trump-worshipping misogynist'",0
headline,label
"‘I’m surprised he’s even heard of us’: Wales hits back after Trump criticises country’s coronavirus response | “I look forward to welcoming Joe Biden here as next president of the United States,” says Plaid Cymru leader",1
